Day,"Campaign name","Ad set name","Ad name","Page name",Ads,Gender,Age,"Delivery status","Delivery level",Reach,Impressions,Frequency,"Attribution setting","Result type",Results,"Amount spent (USD)","Cost per result",Starts,Ends,"Reporting starts","Reporting ends"
2024-10-12,MF_TRAFFIC,MF_TRAFFIC_IMAGES,GROWTH_FW1,MONFRÈRE,GROWTH_FW1,male,65+,archived,ad,199,227,1.14070352,"7-day click or 1-day view",actions:omni_landing_page_view,22,1.75,0.07954545,2024-09-05,Ongoing,2024-10-12,2024-10-12
2024-10-12,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SLIDESHOW,MONFRÈRE,CATALOGUE_SLIDESHOW,female,65+,archived,ad,16,18,1.125,"7-day click or 1-day view",,,0.08,,2024-08-19,Ongoing,2024-10-12,2024-10-12
2024-10-12,MF_TRAFFIC,MF_TRAFFIC_IMAGES,GROWTH_FW1,MONFRÈRE,GROWTH_FW1,female,45-54,archived,ad,10,11,1.1,"7-day click or 1-day view",,,0.07,,2024-09-05,Ongoing,2024-10-12,2024-10-12
2024-10-12,MF_TRAFFIC,MF_TRAFFIC_IMAGES,GROWTH_FW1,MONFRÈRE,GROWTH_FW1,unknown,35-44,archived,ad,1,1,1,"7-day click or 1-day view",,,0.02,,2024-09-05,Ongoing,2024-10-12,2024-10-12
2024-10-12,MF_TRAFFIC,MF_TRAFFIC_IMAGES,GROWTH_FW1,MONFRÈRE,GROWTH_FW1,unknown,25-34,archived,ad,1,1,1,"7-day click or 1-day view",,,0.01,,2024-09-05,Ongoing,2024-10-12,2024-10-12
2024-10-12,MF_TRAFFIC,MF_TRAFFIC_IMAGES,GROWTH_FW1,MONFRÈRE,GROWTH_FW1,unknown,45-54,archived,ad,10,11,1.1,"7-day click or 1-day view",actions:omni_landing_page_view,6,0.08,0.01333333,2024-09-05,Ongoing,2024-10-12,2024-10-12
2024-10-12,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SLIDESHOW,MONFRÈRE,CATALOGUE_SLIDESHOW,unknown,55-64,archived,ad,3,3,1,"7-day click or 1-day view",,,0.03,,2024-08-19,Ongoing,2024-10-12,2024-10-12
2024-10-12,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SLIDESHOW,MONFRÈRE,CATALOGUE_SLIDESHOW,unknown,45-54,archived,ad,1,1,1,"7-day click or 1-day view",,,0,,2024-08-19,Ongoing,2024-10-12,2024-10-12
2024-10-12,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SLIDESHOW,MONFRÈRE,CATALOGUE_SLIDESHOW,male,55-64,archived,ad,272,321,1.18014706,"7-day click or 1-day view",actions:omni_landing_page_view,9,0.92,0.10222222,2024-08-19,Ongoing,2024-10-12,2024-10-12
2024-10-12,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SLIDESHOW,MONFRÈRE,CATALOGUE_SLIDESHOW,male,35-44,archived,ad,471,533,1.13163482,"7-day click or 1-day view",actions:omni_landing_page_view,13,1.74,0.13384615,2024-08-19,Ongoing,2024-10-12,2024-10-12
2024-10-12,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SLIDESHOW,MONFRÈRE,CATALOGUE_SLIDESHOW,male,25-34,archived,ad,659,725,1.10015175,"7-day click or 1-day view",actions:omni_landing_page_view,21,2.39,0.11380952,2024-08-19,Ongoing,2024-10-12,2024-10-12
2024-10-12,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SLIDESHOW,MONFRÈRE,CATALOGUE_SLIDESHOW,male,18-24,archived,ad,425,465,1.09411765,"7-day click or 1-day view",actions:omni_landing_page_view,24,1.77,0.07375,2024-08-19,Ongoing,2024-10-12,2024-10-12
2024-10-12,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SLIDESHOW,MONFRÈRE,CATALOGUE_SLIDESHOW,female,25-34,archived,ad,107,127,1.18691589,"7-day click or 1-day view",actions:omni_landing_page_view,4,0.5,0.125,2024-08-19,Ongoing,2024-10-12,2024-10-12
2024-10-12,MF_TRAFFIC,MF_TRAFFIC_IMAGES,GROWTH_FW1,MONFRÈRE,GROWTH_FW1,female,35-44,archived,ad,4,5,1.25,"7-day click or 1-day view",actions:omni_landing_page_view,1,0.04,0.04,2024-09-05,Ongoing,2024-10-12,2024-10-12
2024-10-11,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SLIDESHOW,MONFRÈRE,CATALOGUE_SLIDESHOW,unknown,65+,archived,ad,1,1,1,"7-day click or 1-day view",actions:omni_landing_page_view,1,0,0,2024-08-19,Ongoing,2024-10-11,2024-10-11
2024-10-11,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE,MONFRÈRE,CATALOGUE,female,18-24,archived,ad,330,350,1.06060606,"7-day click or 1-day view",actions:omni_landing_page_view,29,2.73570701,0.09433472,2024-08-19,Ongoing,2024-10-11,2024-10-11
2024-10-11,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE,MONFRÈRE,CATALOGUE,female,35-44,archived,ad,55,64,1.16363636,"7-day click or 1-day view",actions:omni_landing_page_view,4,0.34945163,0.08736291,2024-08-19,Ongoing,2024-10-11,2024-10-11
2024-10-11,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE,MONFRÈRE,CATALOGUE,unknown,35-44,archived,ad,7,7,1,"7-day click or 1-day view",actions:omni_landing_page_view,2,0.03993733,0.01996866,2024-08-19,Ongoing,2024-10-11,2024-10-11
2024-10-11,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SLIDESHOW,MONFRÈRE,CATALOGUE_SLIDESHOW,female,18-24,archived,ad,176,185,1.05113636,"7-day click or 1-day view",actions:omni_landing_page_view,13,1.15,0.08846154,2024-08-19,Ongoing,2024-10-11,2024-10-11
2024-10-11,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SLIDESHOW,MONFRÈRE,CATALOGUE_SLIDESHOW,unknown,18-24,archived,ad,2,2,1,"7-day click or 1-day view",,,0.02,,2024-08-19,Ongoing,2024-10-11,2024-10-11
2024-10-11,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SLIDESHOW,MONFRÈRE,CATALOGUE_SLIDESHOW,male,45-54,archived,ad,142,149,1.04929577,"7-day click or 1-day view",actions:omni_landing_page_view,1,0.51,0.51,2024-08-19,Ongoing,2024-10-11,2024-10-11
2024-10-11,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SLIDESHOW,MONFRÈRE,CATALOGUE_SLIDESHOW,female,35-44,archived,ad,23,25,1.08695652,"7-day click or 1-day view",,,0.14,,2024-08-19,Ongoing,2024-10-11,2024-10-11
2024-10-11,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SLIDESHOW,MONFRÈRE,CATALOGUE_SLIDESHOW,male,25-34,archived,ad,382,418,1.09424084,"7-day click or 1-day view",actions:omni_landing_page_view,30,1.85,0.06166667,2024-08-19,Ongoing,2024-10-11,2024-10-11
2024-10-11,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SLIDESHOW,MONFRÈRE,CATALOGUE_SLIDESHOW,male,55-64,archived,ad,125,137,1.096,"7-day click or 1-day view",actions:omni_landing_page_view,6,0.47,0.07833333,2024-08-19,Ongoing,2024-10-11,2024-10-11
2024-10-11,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE,MONFRÈRE,CATALOGUE,male,45-54,archived,ad,605,691,1.14214876,"7-day click or 1-day view",actions:omni_landing_page_view,18,2.13664708,0.11870262,2024-08-19,Ongoing,2024-10-11,2024-10-11
2024-10-11,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE,MONFRÈRE,CATALOGUE,unknown,65+,archived,ad,5,7,1.4,"7-day click or 1-day view",,,0,,2024-08-19,Ongoing,2024-10-11,2024-10-11
2024-10-11,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE,MONFRÈRE,CATALOGUE,male,25-34,archived,ad,929,1041,1.12055974,"7-day click or 1-day view",actions:omni_landing_page_view,65,6.03053662,0.09277749,2024-08-19,Ongoing,2024-10-11,2024-10-11
2024-10-11,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE,MONFRÈRE,CATALOGUE,female,55-64,archived,ad,78,97,1.24358974,"7-day click or 1-day view",actions:omni_landing_page_view,2,0.42932628,0.21466314,2024-08-19,Ongoing,2024-10-11,2024-10-11
2024-10-11,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE,MONFRÈRE,CATALOGUE,male,35-44,archived,ad,617,680,1.10210697,"7-day click or 1-day view",actions:omni_landing_page_view,21,2.39623972,0.11410665,2024-08-19,Ongoing,2024-10-11,2024-10-11
2024-10-11,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE,MONFRÈRE,CATALOGUE,female,25-34,archived,ad,155,172,1.10967742,"7-day click or 1-day view",actions:omni_landing_page_view,9,1.08829221,0.12092136,2024-08-19,Ongoing,2024-10-11,2024-10-11
2024-10-11,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE,MONFRÈRE,CATALOGUE,unknown,45-54,archived,ad,10,18,1.8,"7-day click or 1-day view",,,0.07987466,,2024-08-19,Ongoing,2024-10-11,2024-10-11
2024-10-11,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE,MONFRÈRE,CATALOGUE,male,55-64,archived,ad,558,624,1.11827957,"7-day click or 1-day view",actions:omni_landing_page_view,16,1.9868821,0.12418013,2024-08-19,Ongoing,2024-10-11,2024-10-11
2024-10-11,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE,MONFRÈRE,CATALOGUE,male,65+,archived,ad,478,553,1.15690377,"7-day click or 1-day view",actions:omni_landing_page_view,25,2.02681943,0.08107278,2024-08-19,Ongoing,2024-10-11,2024-10-11
2024-10-11,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE,MONFRÈRE,CATALOGUE,male,18-24,archived,ad,658,723,1.09878419,"7-day click or 1-day view",actions:omni_landing_page_view,66,5.21182139,0.07896699,2024-08-19,Ongoing,2024-10-11,2024-10-11
2024-10-11,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE,MONFRÈRE,CATALOGUE,female,65+,archived,ad,80,106,1.325,"7-day click or 1-day view",,,0.48923228,,2024-08-19,Ongoing,2024-10-11,2024-10-11
2024-10-11,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE,MONFRÈRE,CATALOGUE,female,45-54,archived,ad,64,70,1.09375,"7-day click or 1-day view",actions:omni_landing_page_view,2,0.22963964,0.11481982,2024-08-19,Ongoing,2024-10-11,2024-10-11
2024-10-11,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE,MONFRÈRE,CATALOGUE,unknown,25-34,archived,ad,10,12,1.2,"7-day click or 1-day view",actions:omni_landing_page_view,1,0.07987466,0.07987466,2024-08-19,Ongoing,2024-10-11,2024-10-11
2024-10-11,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE,MONFRÈRE,CATALOGUE,unknown,55-64,archived,ad,8,10,1.25,"7-day click or 1-day view",actions:omni_landing_page_view,1,0.03993733,0.03993733,2024-08-19,Ongoing,2024-10-11,2024-10-11
2024-10-11,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SLIDESHOW,MONFRÈRE,CATALOGUE_SLIDESHOW,male,35-44,archived,ad,217,247,1.13824885,"7-day click or 1-day view",actions:omni_landing_page_view,16,1.05,0.065625,2024-08-19,Ongoing,2024-10-11,2024-10-11
2024-10-11,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE,MONFRÈRE,CATALOGUE,unknown,18-24,archived,ad,11,18,1.63636364,"7-day click or 1-day view",actions:omni_landing_page_view,1,0.13978065,0.13978065,2024-08-19,Ongoing,2024-10-11,2024-10-11
2024-10-11,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SLIDESHOW,MONFRÈRE,CATALOGUE_SLIDESHOW,male,18-24,archived,ad,280,303,1.08214286,"7-day click or 1-day view",actions:omni_landing_page_view,21,1.93,0.09190476,2024-08-19,Ongoing,2024-10-11,2024-10-11
2024-10-11,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SLIDESHOW,MONFRÈRE,CATALOGUE_SLIDESHOW,male,65+,archived,ad,124,135,1.08870968,"7-day click or 1-day view",actions:omni_landing_page_view,2,0.49,0.245,2024-08-19,Ongoing,2024-10-11,2024-10-11
2024-10-11,MF_TRAFFIC,MF_TRAFFIC_IMAGES,GROWTH_FW1,MONFRÈRE,GROWTH_FW1,male,45-54,archived,ad,589,670,1.13752122,"7-day click or 1-day view",actions:omni_landing_page_view,56,4.1,0.07321429,2024-09-05,Ongoing,2024-10-11,2024-10-11
2024-10-11,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SLIDESHOW,MONFRÈRE,CATALOGUE_SLIDESHOW,female,65+,archived,ad,19,20,1.05263158,"7-day click or 1-day view",,,0.05,,2024-08-19,Ongoing,2024-10-11,2024-10-11
2024-10-11,MF_TRAFFIC,MF_TRAFFIC_IMAGES,GROWTH_FW1,MONFRÈRE,GROWTH_FW1,female,18-24,archived,ad,2,2,1,"7-day click or 1-day view",,,0.02,,2024-09-05,Ongoing,2024-10-11,2024-10-11
2024-10-11,MF_TRAFFIC,MF_TRAFFIC_IMAGES,GROWTH_FW1,MONFRÈRE,GROWTH_FW1,unknown,45-54,archived,ad,7,7,1,"7-day click or 1-day view",,,0.03,,2024-09-05,Ongoing,2024-10-11,2024-10-11
2024-10-11,MF_TRAFFIC,MF_TRAFFIC_IMAGES,GROWTH_FW1,MONFRÈRE,GROWTH_FW1,female,45-54,archived,ad,11,12,1.09090909,"7-day click or 1-day view",,,0.05,,2024-09-05,Ongoing,2024-10-11,2024-10-11
2024-10-11,MF_TRAFFIC,MF_TRAFFIC_IMAGES,GROWTH_FW1,MONFRÈRE,GROWTH_FW1,male,65+,archived,ad,226,274,1.21238938,"7-day click or 1-day view",actions:omni_landing_page_view,24,1.98,0.0825,2024-09-05,Ongoing,2024-10-11,2024-10-11
2024-10-11,MF_TRAFFIC,MF_TRAFFIC_IMAGES,GROWTH_FW1,MONFRÈRE,GROWTH_FW1,unknown,35-44,archived,ad,5,9,1.8,"7-day click or 1-day view",,,0.04,,2024-09-05,Ongoing,2024-10-11,2024-10-11
2024-10-11,MF_TRAFFIC,MF_TRAFFIC_IMAGES,GROWTH_FW1,MONFRÈRE,GROWTH_FW1,male,25-34,archived,ad,255,285,1.11764706,"7-day click or 1-day view",actions:omni_landing_page_view,19,1.45,0.07631579,2024-09-05,Ongoing,2024-10-11,2024-10-11
2024-10-11,MF_TRAFFIC,MF_TRAFFIC_IMAGES,GROWTH_FW1,MONFRÈRE,GROWTH_FW1,male,18-24,archived,ad,35,40,1.14285714,"7-day click or 1-day view",actions:omni_landing_page_view,2,0.17,0.085,2024-09-05,Ongoing,2024-10-11,2024-10-11
2024-10-11,MF_TRAFFIC,MF_TRAFFIC_IMAGES,GROWTH_FW1,MONFRÈRE,GROWTH_FW1,male,55-64,archived,ad,574,681,1.18641115,"7-day click or 1-day view",actions:omni_landing_page_view,42,4.41,0.105,2024-09-05,Ongoing,2024-10-11,2024-10-11
2024-10-11,MF_TRAFFIC,MF_TRAFFIC_IMAGES,GROWTH_FW1,MONFRÈRE,GROWTH_FW1,male,35-44,archived,ad,427,472,1.10538642,"7-day click or 1-day view",actions:omni_landing_page_view,40,2.85,0.07125,2024-09-05,Ongoing,2024-10-11,2024-10-11
2024-10-11,MF_TRAFFIC,MF_TRAFFIC_IMAGES,GROWTH_FW1,MONFRÈRE,GROWTH_FW1,female,25-34,archived,ad,3,3,1,"7-day click or 1-day view",,,0.01,,2024-09-05,Ongoing,2024-10-11,2024-10-11
2024-10-11,MF_TRAFFIC,MF_TRAFFIC_IMAGES,GROWTH_FW1,MONFRÈRE,GROWTH_FW1,unknown,55-64,archived,ad,13,14,1.07692308,"7-day click or 1-day view",,,0.09,,2024-09-05,Ongoing,2024-10-11,2024-10-11
2024-10-11,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SLIDESHOW,MONFRÈRE,CATALOGUE_SLIDESHOW,unknown,25-34,archived,ad,3,3,1,"7-day click or 1-day view",,,0,,2024-08-19,Ongoing,2024-10-11,2024-10-11
2024-10-11,MF_TRAFFIC,MF_TRAFFIC_IMAGES,GROWTH_FW1,MONFRÈRE,GROWTH_FW1,female,55-64,archived,ad,10,10,1,"7-day click or 1-day view",,,0.06,,2024-09-05,Ongoing,2024-10-11,2024-10-11
2024-10-11,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SLIDESHOW,MONFRÈRE,CATALOGUE_SLIDESHOW,female,55-64,archived,ad,21,23,1.0952381,"7-day click or 1-day view",actions:omni_landing_page_view,1,0.09,0.09,2024-08-19,Ongoing,2024-10-11,2024-10-11
2024-10-11,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SLIDESHOW,MONFRÈRE,CATALOGUE_SLIDESHOW,female,45-54,archived,ad,21,22,1.04761905,"7-day click or 1-day view",actions:omni_landing_page_view,1,0.05,0.05,2024-08-19,Ongoing,2024-10-11,2024-10-11
2024-10-11,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SLIDESHOW,MONFRÈRE,CATALOGUE_SLIDESHOW,unknown,35-44,archived,ad,2,3,1.5,"7-day click or 1-day view",,,0.01,,2024-08-19,Ongoing,2024-10-11,2024-10-11
2024-10-11,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SLIDESHOW,MONFRÈRE,CATALOGUE_SLIDESHOW,female,25-34,archived,ad,125,139,1.112,"7-day click or 1-day view",actions:omni_landing_page_view,10,0.63,0.063,2024-08-19,Ongoing,2024-10-11,2024-10-11
2024-10-11,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SLIDESHOW,MONFRÈRE,CATALOGUE_SLIDESHOW,unknown,55-64,archived,ad,1,1,1,"7-day click or 1-day view",,,0.01,,2024-08-19,Ongoing,2024-10-11,2024-10-11
2024-10-11,MF_TRAFFIC,MF_TRAFFIC_IMAGES,GROWTH_FW1,MONFRÈRE,GROWTH_FW1,unknown,25-34,archived,ad,1,1,1,"7-day click or 1-day view",,,0,,2024-09-05,Ongoing,2024-10-11,2024-10-11
2024-10-11,MF_TRAFFIC,MF_TRAFFIC_IMAGES,GROWTH_FW1,MONFRÈRE,GROWTH_FW1,unknown,65+,archived,ad,9,12,1.33333333,"7-day click or 1-day view",,,0.05,,2024-09-05,Ongoing,2024-10-11,2024-10-11
2024-10-11,MF_TRAFFIC,MF_TRAFFIC_IMAGES,GROWTH_FW1,MONFRÈRE,GROWTH_FW1,female,65+,archived,ad,13,17,1.30769231,"7-day click or 1-day view",actions:omni_landing_page_view,2,0.15,0.075,2024-09-05,Ongoing,2024-10-11,2024-10-11
2024-10-11,MF_TRAFFIC,MF_TRAFFIC_IMAGES,GROWTH_FW1,MONFRÈRE,GROWTH_FW1,female,35-44,archived,ad,7,7,1,"7-day click or 1-day view",,,0.04,,2024-09-05,Ongoing,2024-10-11,2024-10-11
2024-10-10,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE,MONFRÈRE,CATALOGUE,male,35-44,archived,ad,701,823,1.17403709,"7-day click or 1-day view",actions:omni_landing_page_view,33,3.51011236,0.10636704,2024-08-19,Ongoing,2024-10-10,2024-10-10
2024-10-10,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SLIDESHOW,MONFRÈRE,CATALOGUE_SLIDESHOW,male,35-44,archived,ad,217,234,1.07834101,"7-day click or 1-day view",actions:omni_landing_page_view,10,1.04,0.104,2024-08-19,Ongoing,2024-10-10,2024-10-10
2024-10-10,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SLIDESHOW,MONFRÈRE,CATALOGUE_SLIDESHOW,female,18-24,archived,ad,42,44,1.04761905,"7-day click or 1-day view",actions:omni_landing_page_view,1,0.29,0.29,2024-08-19,Ongoing,2024-10-10,2024-10-10
2024-10-10,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SLIDESHOW,MONFRÈRE,CATALOGUE_SLIDESHOW,unknown,45-54,archived,ad,3,3,1,"7-day click or 1-day view",,,0.03,,2024-08-19,Ongoing,2024-10-10,2024-10-10
2024-10-10,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SLIDESHOW,MONFRÈRE,CATALOGUE_SLIDESHOW,female,35-44,archived,ad,13,14,1.07692308,"7-day click or 1-day view",,,0.09,,2024-08-19,Ongoing,2024-10-10,2024-10-10
2024-10-10,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SLIDESHOW,MONFRÈRE,CATALOGUE_SLIDESHOW,unknown,35-44,archived,ad,1,2,2,"7-day click or 1-day view",,,0,,2024-08-19,Ongoing,2024-10-10,2024-10-10
2024-10-10,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SLIDESHOW,MONFRÈRE,CATALOGUE_SLIDESHOW,unknown,65+,archived,ad,1,1,1,"7-day click or 1-day view",,,0.01,,2024-08-19,Ongoing,2024-10-10,2024-10-10
2024-10-10,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE,MONFRÈRE,CATALOGUE,unknown,18-24,archived,ad,3,6,2,"7-day click or 1-day view",actions:omni_landing_page_view,1,0.03988764,0.03988764,2024-08-19,Ongoing,2024-10-10,2024-10-10
2024-10-10,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE,MONFRÈRE,CATALOGUE,unknown,45-54,archived,ad,8,11,1.375,"7-day click or 1-day view",,,0.05983146,,2024-08-19,Ongoing,2024-10-10,2024-10-10
2024-10-10,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE,MONFRÈRE,CATALOGUE,female,25-34,archived,ad,108,116,1.07407407,"7-day click or 1-day view",actions:omni_landing_page_view,17,0.95730337,0.05631196,2024-08-19,Ongoing,2024-10-10,2024-10-10
2024-10-10,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE,MONFRÈRE,CATALOGUE,female,45-54,archived,ad,59,62,1.05084746,"7-day click or 1-day view",actions:omni_landing_page_view,8,0.32907303,0.04113413,2024-08-19,Ongoing,2024-10-10,2024-10-10
2024-10-10,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE,MONFRÈRE,CATALOGUE,unknown,35-44,archived,ad,4,4,1,"7-day click or 1-day view",,,0.00997191,,2024-08-19,Ongoing,2024-10-10,2024-10-10
2024-10-10,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE,MONFRÈRE,CATALOGUE,male,45-54,archived,ad,719,831,1.15577191,"7-day click or 1-day view",actions:omni_landing_page_view,41,3.60983146,0.08804467,2024-08-19,Ongoing,2024-10-10,2024-10-10
2024-10-10,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE,MONFRÈRE,CATALOGUE,male,25-34,archived,ad,641,746,1.16380655,"7-day click or 1-day view",actions:omni_landing_page_view,46,4.6369382,0.100803,2024-08-19,Ongoing,2024-10-10,2024-10-10
2024-10-10,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE,MONFRÈRE,CATALOGUE,female,65+,archived,ad,66,82,1.24242424,"7-day click or 1-day view",actions:omni_landing_page_view,3,0.46867978,0.15622659,2024-08-19,Ongoing,2024-10-10,2024-10-10
2024-10-10,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE,MONFRÈRE,CATALOGUE,male,55-64,archived,ad,632,746,1.18037975,"7-day click or 1-day view",actions:omni_landing_page_view,50,3.57991573,0.07159831,2024-08-19,Ongoing,2024-10-10,2024-10-10
2024-10-10,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE,MONFRÈRE,CATALOGUE,unknown,55-64,archived,ad,7,9,1.28571429,"7-day click or 1-day view",,,0.07977528,,2024-08-19,Ongoing,2024-10-10,2024-10-10
2024-10-10,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE,MONFRÈRE,CATALOGUE,male,18-24,archived,ad,268,291,1.0858209,"7-day click or 1-day view",actions:omni_landing_page_view,21,2.04424157,0.09734484,2024-08-19,Ongoing,2024-10-10,2024-10-10
2024-10-10,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE,MONFRÈRE,CATALOGUE,female,35-44,archived,ad,56,58,1.03571429,"7-day click or 1-day view",actions:omni_landing_page_view,3,0.38890449,0.12963483,2024-08-19,Ongoing,2024-10-10,2024-10-10
2024-10-10,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE,MONFRÈRE,CATALOGUE,unknown,25-34,archived,ad,6,7,1.16666667,"7-day click or 1-day view",,,0.03988764,,2024-08-19,Ongoing,2024-10-10,2024-10-10
2024-10-10,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE,MONFRÈRE,CATALOGUE,female,55-64,archived,ad,70,91,1.3,"7-day click or 1-day view",actions:omni_landing_page_view,10,0.46867978,0.04686798,2024-08-19,Ongoing,2024-10-10,2024-10-10
2024-10-10,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE,MONFRÈRE,CATALOGUE,unknown,65+,archived,ad,9,12,1.33333333,"7-day click or 1-day view",actions:omni_landing_page_view,1,0.06980337,0.06980337,2024-08-19,Ongoing,2024-10-10,2024-10-10
2024-10-10,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SLIDESHOW,MONFRÈRE,CATALOGUE_SLIDESHOW,female,25-34,archived,ad,39,43,1.1025641,"7-day click or 1-day view",actions:omni_landing_page_view,3,0.32,0.10666667,2024-08-19,Ongoing,2024-10-10,2024-10-10
2024-10-10,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SLIDESHOW,MONFRÈRE,CATALOGUE_SLIDESHOW,male,25-34,archived,ad,322,351,1.09006211,"7-day click or 1-day view",actions:omni_landing_page_view,23,1.64,0.07130435,2024-08-19,Ongoing,2024-10-10,2024-10-10
2024-10-10,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE,MONFRÈRE,CATALOGUE,male,65+,archived,ad,601,716,1.19134775,"7-day click or 1-day view",actions:omni_landing_page_view,25,3.36053371,0.13442135,2024-08-19,Ongoing,2024-10-10,2024-10-10
2024-10-10,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SLIDESHOW,MONFRÈRE,CATALOGUE_SLIDESHOW,male,45-54,archived,ad,168,184,1.0952381,"7-day click or 1-day view",actions:omni_landing_page_view,7,0.7,0.1,2024-08-19,Ongoing,2024-10-10,2024-10-10
2024-10-10,MF_TRAFFIC,MF_TRAFFIC_IMAGES,GROWTH_FW1,MONFRÈRE,GROWTH_FW1,male,35-44,archived,ad,566,606,1.07067138,"7-day click or 1-day view",actions:omni_landing_page_view,44,3.85,0.0875,2024-09-05,Ongoing,2024-10-10,2024-10-10
